name,line,season no.,episode no.,episode name
Jerry,Happy to help... rose.,1,11,Ricksy Business
Tammy," I love watching bukkake. I mean, like, I don't know if I personally would ever do it...",1,11,Ricksy Business
Summer,Brad! Hey!,1,11,Ricksy Business
Brad,Yo.,1,11,Ricksy Business
Tammy," Brad is here! Quick, make my hair look drunk.",1,11,Ricksy Business
Brad,Check it out. Tammy's already drunk. Cool.,1,11,Ricksy Business
Birdperson,The beacon was activated. Who is in danger?,1,11,Ricksy Business
Summer,Ugh! Grandpa!,1,11,Ricksy Business
Rick,Birdperson!,1,11,Ricksy Business
Birdperson,I am pleased there is no emergency.,1,11,Ricksy Business
Rick,"Oh, there's an emergency, all right.  A pussy emergency! When's the last time you got laid, 'pers?",1,11,Ricksy Business
Birdperson,It has been a... challenging mating season for birdperson.,1,11,Ricksy Business
Rick,"Then it's time to get your beak wet tonight, playah.  Go have some fun out there birdp-- bird-- birdperson.",1,11,Ricksy Business
Morty,"Oh, man, how many people did you invite, Rick?",1,11,Ricksy Business
Rick,"Uh... people? Mm, six.",1,11,Ricksy Business
Rick,"Yo! What up, my glip glops?!",1,11,Ricksy Business
Morty,"Oh, man!",1,11,Ricksy Business
Morty,"   Oh! Y-y-you know there's a garbage, right?",1,11,Ricksy Business
Morty,"Hey, uh, what the hell?!",1,11,Ricksy Business
Jelly-like creature with items stuck inside of it,Ooh. That's why you never invite a floopy doop and a shmoopy doop to the same party. ,1,11,Ricksy Business
Morty,"Oh, oh, g-- oh, that's disgusting! You guys are in my parents' bed!",1,11,Ricksy Business
Blue alien,Oh. Sorry. I'm not feeling too well. I just needed to lie down for a bit.,1,11,Ricksy Business
Morty,Oh. Okay. S-s-sorry. Haha.,1,11,Ricksy Business
Morty,"Oh, my God! Are you kidding me?!",1,11,Ricksy Business
Gearhead,The thing people don't realize about the Gear Wars is that it was never really about the gears at all.,1,11,Ricksy Business
Rick,"Uh-huh. Yeah. No, no, to-totally.",1,11,Ricksy Business
Morty,"Rick, you got to stop --",1,11,Ricksy Business
Rick,Morty! Have you met Gearhead?,1,11,Ricksy Business
Morty," Hey, how's it --",1,11,Ricksy Business
Rick," Morty here, he -- he would love to hear all about the Gear Wars. ",1,11,Ricksy Business
Gearhead,"How familiar are you with the Gear Wars, exactly?",1,11,Ricksy Business
Morty,Uh... Not at all.,1,11,Ricksy Business
Gearhead,"Oh, boy. I envy you. Okay, it was about 754 years ago...",1,11,Ricksy Business
Rick,"Oh, hey, Morty! H-have you -- have you met my buddy scropon?",1,11,Ricksy Business
Morty,"Not again, Rick. That last guy droned on for 20 minutes, you know? And meanwhile, the whole house is being destroyed!",1,11,Ricksy Business
Rick,"Whoa, Morty, this guy's entire planet was destroyed.",1,11,Ricksy Business
Rick,Have a little perspective.,1,11,Ricksy Business
Squanchy,"Hey, Rick, squanchy party, bro!",1,11,Ricksy Business
Rick,Aw! Squanchy!,1,11,Ricksy Business
Squanchy,Is there a good place for me to squanch around here?,1,11,Ricksy Business
Rick,"Squanchy, you can squanch wherever you want, man. Mi casa es su casa, dawg!",1,11,Ricksy Business
Squanchy,All right! I like your squanch! ,1,11,Ricksy Business
Morty,"Uh, Rick, what exactly is ""squanching""?",1,11,Ricksy Business
Rick,"Morty, listen -- we've had a lot of really cool adventures over the last year, but it's time to relax.",1,11,Ricksy Business
Morty,"Yeah, if I relax now, there might not even be any more adventures!",1,11,Ricksy Business
Rick,"Jesus, Morty, you're bumming me out. Can't we just pretend like everything's fine for a few hours, enjoy ourselves, and then worry about all this later?",1,11,Ricksy Business
Morty,"Yeah, that's easy for you to say, Rick. You know, you like not caring about stuff. You know, wh-wh-what's in this for me?",1,11,Ricksy Business
Morty, Jessica.,1,11,Ricksy Business
Rick,"Knock it off, Slow Mobius!",1,11,Ricksy Business
Slow Mobius,"Ha ha! Sorry, dude! I'm just trying to show off my powers, bro!",1,11,Ricksy Business
Morty,I can't believe she's here.,1,11,Ricksy Business
Rick,"Well, what are you doing standing here, Morty? Go. Talk to her. ",1,11,Ricksy Business
Rick,"Tonight, the only adventure you're on is your cusping manhood.",1,11,Ricksy Business
Jerry,"Oh, Rose.",1,11,Ricksy Business
Lucy,Whee!,1,11,Ricksy Business
Jerry,Is that what I think it is?,1,11,Ricksy Business
Lucy," Yes, every couple gets to re-create Jack's drowning at the end of the movie.",1,11,Ricksy Business
Lucy,It's so romantic.,1,11,Ricksy Business
Jerry,I can't wait to do that with Beth.,1,11,Ricksy Business
Lucy,"I don't know, Jerry. With all due respect, it seems like your wife may not be that interested.",1,11,Ricksy Business
Jerry, Look! ,1,11,Ricksy Business
Voice through speaker,"Iceberg, right ahead! The buffet is now closed.",1,11,Ricksy Business
Voice through speaker,"Iceberg, right ahead! The buffet is now closed.",1,11,Ricksy Business
Captain #1," Uh, sir? There's not a problem.",1,11,Ricksy Business
Captain #2,What do you mean there's not a problem?,1,11,Ricksy Business
Captain #1,The guidance system isn't putting us on a direct collision course. This ship is about to completely miss the giant iceberg!,1,11,Ricksy Business
Captain #2,"Well, do something! Steer into it!",1,11,Ricksy Business
Captain #1, I'm trying!,1,11,Ricksy Business
Captain #2,It's too late.  Ladies and gentlemen... Don't brace yourselves.,1,11,Ricksy Business
Jerry,No! What happened?!,1,11,Ricksy Business
Lucy,Their rail system must have failed.,1,11,Ricksy Business
Passengers,"Oh, my God! We're not gonna sink! What are we gonna do?!",1,11,Ricksy Business
Guy,Totally gonna get laid tonight. ,1,11,Ricksy Business
Tammy, I like your feathers.,1,11,Ricksy Business
Birdperson,They are designed to attract the attention of the female.,1,11,Ricksy Business
Tammy,It's working.,1,11,Ricksy Business
Birdperson,"Tammy, I should let you know I just got out of a highly intense soul bond with my previous spirit mate.",1,11,Ricksy Business
Tammy,I'm not looking to get into a soul bond. I'm just looking for... ,1,11,Ricksy Business
Birdperson,I believe birdperson can arrange that.,1,11,Ricksy Business
Nancy,"Hey, Summer, haven't seen you at flute practice in a while.",1,11,Ricksy Business
Girl,"Summer, don't tell me you're friends with her.",1,11,Ricksy Business
Summer, Are you kidding me? I don't even know what she's doing here.,1,11,Ricksy Business
Rick,"Whoa. Not cool, summer. This is a party.  Everybody should be welcome.",1,11,Ricksy Business
Rick,"Oh, great. Who invited Abradolph Lincoler? ",1,11,Ricksy Business
Summer,I thought everyone was welcome.,1,11,Ricksy Business
Rick,"It's not the same, Summer. Lincoler is a crazed maniac -- just a misguided effort of mine to create a morally neutral superleader by combining the DNA of Adolf Hitler and Abraham Lincoln. Turns out  it just adds up to a lame, weird loser.",1,11,Ricksy Business
Abradolph Lincoler,"Rick, you brought me into this world, a suffering abomination tortured by the duality of its being.",1,11,Ricksy Business
Abradolph Lincoler, But I shall finally know peace when I watch the life drain from your wretched body! ,1,11,Ricksy Business
Brad,"Whoa. What's up, man?",1,11,Ricksy Business
Abradolph Lincoler,"I have no quarrel with you, boy.",1,11,Ricksy Business
Brad,"""Boy""? What's that supposed to mean? ",1,11,Ricksy Business
Abradolph Lincoler," It's just -- l-look, I-I don't know how you thought I meant it, but... ",1,11,Ricksy Business
Rick,"Don't look at me, dude.",1,11,Ricksy Business
Abradolph Lincoler,"Look, I'm half-Abraham Lincoln, so --",1,11,Ricksy Business
Brad, So I should get on my knees and kiss your ass?!,1,11,Ricksy Business
Abradolph Lincoler,"Well, no, but... You know?",1,11,Ricksy Business
Brad,What do I know? That the third reich will reign for a thousand years?,1,11,Ricksy Business
Jessica,"Leave him alone, Brad.",1,11,Ricksy Business
Brad,"Stay out of this, Jessica!",1,11,Ricksy Business
Rick,"Kick his ass, Brad! ",1,11,Ricksy Business
Everyone except Morty and Jessica, Kick his ass! Kick his ass! Kick his ass!,1,11,Ricksy Business
Jessica,Brad!,1,11,Ricksy Business
Morty,Rick!,1,11,Ricksy Business
Rick," I just did you a favor, Morty.",1,11,Ricksy Business
Morty,Sorry about all that. Rick has some really strange friends.,1,11,Ricksy Business
Jessica, Ugh! Brad is such a jerk. He's always trying to prove what a man he is. I just want to find somebody nice and sweet.,1,11,Ricksy Business
Morty,"Jessica, can I show you something?",1,11,Ricksy Business
Jessica,Wow! Look at all this stuff.,1,11,Ricksy Business
Morty, Yeah. This is me and my grandpa Rick's Sci-Fi workshop. Check this out.,1,11,Ricksy Business
Jessica,It's beautiful.,1,11,Ricksy Business
Morty,"You know, Jessica, there's something I've always wanted to tell you.",1,11,Ricksy Business
Jesica,"What's that, Morty?",1,11,Ricksy Business
Morty,I think that you're the most --,1,11,Ricksy Business
Jessica,"No, that -- those weird sounds coming from the closet over there. ",1,11,Ricksy Business
Jessica,Aah!,1,11,Ricksy Business
Morty,"Oh, my God!",1,11,Ricksy Business
Squanchy,"Hey, I'm squanching in here!",1,11,Ricksy Business
Morty,"Oh, my God! Oh, that is so disgusting!",1,11,Ricksy Business
Morty,"Ow! Oh! Oh, crap!",1,11,Ricksy Business
Rick,Huh. Big star in the sky.  Oxygen-rich atmosphere. Giant testicle monsters.  We'll be fine! Let's party!,1,11,Ricksy Business
Stereo,"♪ Just shake that ass, bitch, and let me see whatcha got ♪",1,11,Ricksy Business
Summer,"I swear to God, Morty, if it weren't for the fact that everyone's still having a blast in there, I would be so furious with you right now.",1,11,Ricksy Business
Rick,"Oh, man. Y-you hear that, Morty? You really lucked out with Summer o-on that one. ",1,11,Ricksy Business
Morty,"How are you guys not freaking out right now?! T-the whole house is sitting in another dimension! I-I mean, w-what the hell are we supposed to do?! M-m-mom and dad are gonna kill us! I'm losing it here, Rick!",1,11,Ricksy Business
Rick," Relax, Morty, rela-a-a-ax!  It's gonna be fine. All we have to do is go out and find us some kalaxian crystals.  Oh, shit, motherfucker! Kalaxian crystals, Morty, just a few miles South of here.",1,11,Ricksy Business
Morty,"Okay. Let's go, then.",1,11,Ricksy Business
Morty,"W-w-we got to go get those crystals right now, Rick.",1,11,Ricksy Business
Rick," Whoa, whoa, whoa. Morty, Morty, I-I can't go with you. I got to hang back and make sure everything stays cool here, you know? I mean, who knows what -- what if somebody breaks something?",1,11,Ricksy Business
Summer,Yeah. Me too. I should stay.,1,11,Ricksy Business
Abradolph Lincoler,You guys have any aspirin?,1,11,Ricksy Business
Rick,"Oh, hey, Morty, this is perfect! You can take Lincoler with you.",1,11,Ricksy Business
Abradolph Lincoler,"Hey, man, I'm not going anywhere. I'm injured.",1,11,Ricksy Business
Rick,"Shut up, Lincoler.  It's the least you can do for wrecking the living room.",1,11,Ricksy Business
Summer," Yeah! And, Nancy, you should go, too.",1,11,Ricksy Business
Nancy,What? Why -- why me?,1,11,Ricksy Business
Summer,"Because, uh, you're -- you're so good at playing the flute. ",1,11,Ricksy Business
Captain #2,"Sorry for the inconvenience, folks. We should resume sinking shortly. In the meantime, please, stay on the ship and enjoy a complimentary plate of James Cameronion rings. ",1,11,Ricksy Business
Jerry," Great. Not only is the ship not sinking, but now the fourth wall has been broken.",1,11,Ricksy Business
Beth, I am gonna go back to the room to finish my book. You should find that Lucy woman. ,1,11,Ricksy Business
Jerry,But -- but --,1,11,Ricksy Business
Lucy,"You see, Jerry?  May I show you something?",1,11,Ricksy Business
Lucy,"Had everything gone as planned, this entire area would be underwater.",1,11,Ricksy Business
Jerry,"I would have liked to see it. This trip has been a ""Titanic"" failure.  Get it?",1,11,Ricksy Business
Jerry, Ooh!,1,11,Ricksy Business
Lucy,"Draw me, Jerry.",1,11,Ricksy Business
Jerry," Oh, boy. Lucy, wow. Uh, this isn't what I had in mind.",1,11,Ricksy Business
Lucy,But it's the perfect moment. We've been dreaming about this for 16 years.,1,11,Ricksy Business
Jerry,"Um, not like this. Not -- not with you. Heh.",1,11,Ricksy Business
Lucy, You are gonna draw me.,1,11,Ricksy Business
Jerry,Aah! ,1,11,Ricksy Business
Lucy,Then you're going to fuck me in that car over there. ,1,11,Ricksy Business
Abradolph Lincoler," It's weird, 'cause I definitely think that all men are created equal. But, at the same time --",1,11,Ricksy Business
Morty," Okay! Um, the crystals should be really close.",1,11,Ricksy Business
Nancy, There they are!,1,11,Ricksy Business
Abradolph Lincoler,Wait. Something's not right.,1,11,Ricksy Business
Abradolph Lincoler,Get the crystals! I'll handle the beast! Prepare to be emancipated from your own inferior genes! ,1,11,Ricksy Business
Nancy,Summer's gonna like me again.,1,11,Ricksy Business
Morty,"Lincoler, come on! Let's get out of here!",1,11,Ricksy Business
Abradolph Lincoler,"Mein journey is over, Morty.  I have something important to tell you.",1,11,Ricksy Business
Gearhead,"♪ And the gears, they turned for a thousand years ♪ ♪ until the dark day that they stopped ♪",1,11,Ricksy Business
Morty," Rick, I got them! I got the crystals! ",1,11,Ricksy Business
Rick,"All right! You did it, Morty. ",1,11,Ricksy Business
Morty,"Rick, wait! There's something you need to know. I couldn't have done it without Lincoler. He said that he was really sorry and that he loves you like a father.",1,11,Ricksy Business
Morty,"He only wanted you to accept him, and he hopes that his final act would redeem him in your eyes.  He sacrificed himself to save all of us, Rick. He died.",1,11,Ricksy Business
Rick,"Well, at least he didn't die in vain. He got these crystals.  And these babies just saved this lame-ass party! Wubba, lubba, dub, dub! Play something. Somebody, play something.",1,11,Ricksy Business
Morty,Wait a minute. What?,1,11,Ricksy Business
Rick, ♪ Put your right foot forward ♪ ♪ and your left foot back ♪ ♪ then fucking slide around ♪ ♪ like on a nordictrack ♪,1,11,Ricksy Business
Rick,"♪ move to the left ♪ ♪ step to the right ♪ ♪ wiggle your elbows, and look ♪ ♪ up into the light ♪",1,11,Ricksy Business
Song,"♪ it's the, it's the ♪ ♪ it's the Rick dance ♪ ♪ it's the, it's the ♪ ♪ it's the Rick dance ♪",1,11,Ricksy Business
Rick,"Slow Mobius, hit me with the clock beam!",1,11,Ricksy Business
Song,"♪ It's the, it's the ♪ ♪ it's the Rick dance ♪",1,11,Ricksy Business
Rick,"That's the Rick dance! All right!  Whoa, man!",1,11,Ricksy Business
Morty,What the hell was that?! I thought those crystals were supposed to help us get home or something!,1,11,Ricksy Business
Rick,"What? No, no, no. I can get us home whenever I want to. But, listen, speaking of those crystals, can I get the rest of them? I'm starting to come down, Morty.  Crystal kalaxian is a really strong, but fleeting high. ",1,11,Ricksy Business
Morty,"That's what I think of your crystals, Rick!",1,11,Ricksy Business
Rick,"Oh, Morty, you idiot! Does anybody else have any more k-lax? B-birdperson?",1,11,Ricksy Business
Rick,"Uh, squanchy?",1,11,Ricksy Business
Squanchy,Don't squaunch at me.,1,11,Ricksy Business
Morty,"All right, everybody, party is officially over! Rick, take us home now.",1,11,Ricksy Business
Rick,"All right, all right, fine, Morty, you party pooper buzzkill! Boo, boo! Morty sucks!",1,11,Ricksy Business
Tammy,"Boo! You suck, whatever your name is.",1,11,Ricksy Business
Everyone,Boo!,1,11,Ricksy Business
Rick,"Morty, you're the worst, Morty.",1,11,Ricksy Business
Gearhead,But these gears just started turnin'.,1,11,Ricksy Business
Lucy,"Almost finished, Jerry?",1,11,Ricksy Business
Jerry,"Uh, almost. I haven't quite captured your beautiful eyes.",1,11,Ricksy Business
Lucy, I'm sure it's good enough. Move!,1,11,Ricksy Business
Lucy,"Every weekend, Jacks and Roses have their Titanic experience in this car, and I have to mop it up. The floor drops out to make it easier.  But now it's my turn. We're going to get it nice and steamy in there, and I'm going to slam my hand on the steam and leave a nice handprint, and then you're going to love inside of me.",1,11,Ricksy Business
Lucy,No mess. No clean.,1,11,Ricksy Business
Jerry, Beth!,1,11,Ricksy Business
Beth,Bet you're glad I think kindles are dumb now.,1,11,Ricksy Business
Beth,I can't help but feel a little guilty. I didn't peg Lucy for a rapist.,1,11,Ricksy Business
Jerry,"What does a rapist look like exactly, Beth? Is it a slavic man wearing a denim jacket with a patchy beard and the scent of cheap champagne wafting over his blister-pocked lips? ",1,11,Ricksy Business
Beth,What?,1,11,Ricksy Business
Beth,"Well, at least you got all this free stuff. ",1,11,Ricksy Business
Beth,Should be enough to satisfy your Titanic Jones for a while.,1,11,Ricksy Business
Jerry," Ugh! I'm not going to fit.  Beth, listen to me. You're going to get out of here. You're gonna go on, and --",1,11,Ricksy Business
Beth," Jerry, just leave the door.",1,11,Ricksy Business
Jerry,"It's not a door, Beth. It's debris.",1,11,Ricksy Business
Beth,I don't care. Just leave it.,1,11,Ricksy Business
Jerry,Yeah. Okay. ,1,11,Ricksy Business
Lucy,"Ahahahah! ""Cape fear""! Hahahaha! ""Cape fear""! I'm -- I'm doing -- I'm -- I'm going to do like from ""cape fear"".",1,11,Ricksy Business
Lucy,Ugh! Auh! Augh!  ,1,11,Ricksy Business
Squanchy,"Hey, squanchers! The party's squanching on at my place!",1,11,Ricksy Business
Summer,"Cool. I'm coming, too.",1,11,Ricksy Business
Squanchy," Uh, no. You're not squanchy enough for a squanchy party.",1,11,Ricksy Business
Summer,What?,1,11,Ricksy Business
Squanchy,Nancy told us what a bitch you are. ,1,11,Ricksy Business
Summer,"Guys, seriously. Nancy?",1,11,Ricksy Business
Nancy,"Summer, you're a bad person. All you care about is having popular people like you. That's not what Abradolph Lincoler stood for. Well, I-it was hard to pin down what he stood for, but it's certainly not what he died for.",1,11,Ricksy Business
Summer,"Next time I party, I'm just gonna focus on getting totally wrecked.  You're so wise.",1,11,Ricksy Business
Rick,"  Hmm, yeah. Mhh mhm... ",1,11,Ricksy Business
Birdperson,May I assist you with that?,1,11,Ricksy Business
Morty,"Uh, sure, yeah.  Thanks. ",1,11,Ricksy Business
Birdperson,"Morty, do you know what ""wubba lubba dub dub"" means?",1,11,Ricksy Business
Morty,"Uh, that's just Rick's stupid nonsense catchphrase.",1,11,Ricksy Business
Birdperson," It's not nonsense at all. In my people's tongue, it means, ""I am in great pain. Please help me.""",1,11,Ricksy Business
Morty,"Well, I got news for you. He's saying it ironically.",1,11,Ricksy Business
Birdperson,"No, Morty. Your grandfather is, indeed, in very deep pain. That is why he must numb himself.",1,11,Ricksy Business
Morty,"Come on, um...",1,11,Ricksy Business
Birdperson,Birdperson.,1,11,Ricksy Business
Morty,"Come on, birdperson. Rick's not that complicated. He's just a huge asshole.",1,11,Ricksy Business
Birdperson,Then why do you care so much if you are no longer allowed to continue on your adventures together? It appears fate has presented you with an opportunity to free yourself of Rick forever.,1,11,Ricksy Business
Morty,You know what? You're right. I shouldn't even care. This is probably the best thing that could have happened to me.,1,11,Ricksy Business
Morty,I'm sick of having adventures with Rick.,1,11,Ricksy Business
Birdperson,"My people have another saying-- ""gubba nub nub doo rah kah"". It means, ""whatever lets you sleep at night"".",1,11,Ricksy Business
Summer,"Guys, mom and dad are, like, right around the corner.",1,11,Ricksy Business
Birdperson,"This is your moment, Morty. Choose wisely. Tammy!",1,11,Ricksy Business
Birdperson,Caw!,1,11,Ricksy Business
Summer,Wow. We are so screwed.,1,11,Ricksy Business
Morty," Rick, wake up.",1,11,Ricksy Business
Rick,Huh? What? Wait? What? What? Stop.,1,11,Ricksy Business
Morty,"Rick, you got to do something quick. My parents are home.",1,11,Ricksy Business
Rick,"Augh. Uh, all -- all right.  All right. Hold -- hold on.  Ahh! So good.",1,11,Ricksy Business
Morty,"Oh, my God. They're walking up the driveway.",1,11,Ricksy Business
Rick,Bring me the thing.,1,11,Ricksy Business
Morty,What -- what thing?,1,11,Ricksy Business
Rick," The thing. The thing. The -- the -- it's got, like, buttons on it and lights on it. It -- it -- it beeps.",1,11,Ricksy Business
Morty,Rick! That describes everything in your garage!,1,11,Ricksy Business
Summer, Do you mean this?,1,11,Ricksy Business
Rick,Summer  for for the win.,1,11,Ricksy Business
Rick,"All right, that should do it.",1,11,Ricksy Business
Morty,Whoa! What did you do?,1,11,Ricksy Business
Rick,"Uh, s-see for yourself.",1,11,Ricksy Business
Summer,Whoa!,1,11,Ricksy Business
Rick,"Yeah, e-everything's frozen in time. Yeah, and slow mobius thinks he's all that.",1,11,Ricksy Business
Morty,For how long?,1,11,Ricksy Business
Rick,I don't know. How long do you guys want? A week? A month?,1,11,Ricksy Business
Summer,Can we start cleaning the house and see how we feel?,1,11,Ricksy Business
Rick,Worst movie ever.,1,11,Ricksy Business
Summer,Dumb.,1,11,Ricksy Business
Morty,"Ooh, boy, what a waste of time.",1,11,Ricksy Business
Morty,"Get it? You know, 'cause it's frozen.",1,11,Ricksy Business
Summer,This has been so much fun.,1,11,Ricksy Business
Morty,"Hey, Rick. You know, this whole time, I haven't once heard you say that ""wubba lubba dub dub"" thing that you usually say.",1,11,Ricksy Business
Rick,Don't need to. I have a  new catchphrase.,1,11,Ricksy Business
Morty,"Oh, yeah? What -- what's that, Rick?",1,11,Ricksy Business
Rick,love my grandkids.,1,11,Ricksy Business
Morty and Summer in unison, Aww.,1,11,Ricksy Business
Rick,"Psych! Just kidding -- my new catchphrase is, ""I don't give a fuck"".",1,11,Ricksy Business
Rick and the song,"♪ Just shake that ass, bitch, and let me see whatcha got ♪ ♪ just shake that ass, bitch, and let me see whatcha got ♪ Roll credits! ♪ Just shake that a-- Roll the credits! Go! ♪ Just shake that ass That's the end of season one!",1,11,Ricksy Business
Rick,"That's the end, motherfucker! ""I don't give a fuck"" is my new catchphrase! Fuck you! That's season one! Boom! Season one up in your face, motherfucker! Yeah!",1,11,Ricksy Business
Abradolph Lincoler,Revenge.,1,11,Ricksy Business
Abradolph Lincoler,What?!,1,11,Ricksy Business
Shirtless guy,Party!,1,11,Ricksy Business
Shirtless guy,"Whoo, baby!",1,11,Ricksy Business
Abradolph Lincoler,"Please, stop!",1,11,Ricksy Business
Shirtless Guy,"Hey, brah!",1,11,Ricksy Business
Abradolph Lincoler,I don't understand. Are you enjoying this? Do you like this?,1,11,Ricksy Business
Shirtless Guy,"Yeah, you know it, dawg! Whoo, baby!",1,11,Ricksy Business
