name,line,season no.,episode no.,episode name
Rick,"Oh, th-they aren't with you? I thought they were with you. Oh, y-you know what? Uh, I just remembered. They're out doing something completely ordinary and kid-related. Don't panic.",3,2,Rickmancing the Stone
Beth,Not panicked. At all.,3,2,Rickmancing the Stone
Rick,"Not a mistake, no!",3,2,Rickmancing the Stone
Morty,"Booyah! Fuck you, pal! Who else wants some? Who wants to be my pussy of a dad today?",3,2,Rickmancing the Stone
Soldier,What? Wait a minute.,3,2,Rickmancing the Stone
Soldier,"What's the matter, you piece of crap? Haven't you ever watched your family burn to death before? Now I'm gonna whip you. Ha!",3,2,Rickmancing the Stone
Soldier,It can't be. It can't be!,3,2,Rickmancing the Stone
Soldier,I was just following orders --,3,2,Rickmancing the Stone
Morty,"Whoa, whoa!",3,2,Rickmancing the Stone
Soldier,-- I was just following orders!,3,2,Rickmancing the Stone
Death Stalker #7,Ahh!,3,2,Rickmancing the Stone
Soldier,I'll tell you where my boss lives! He's in the castle!,3,2,Rickmancing the Stone
Morty,"This isn't over, is it?",3,2,Rickmancing the Stone
Morty,"That means, no, it isn't over, or you disapprove of the question?",3,2,Rickmancing the Stone
Hemorrhage,Ugh!,3,2,Rickmancing the Stone
Summer,"Hey, sorry my Grandpa stole your god and ruined your car.",3,2,Rickmancing the Stone
Hemorrhage,"We don't apologize, and we have no god. But this cracked drive shaft brings me great pain. There is no deeper bond than the one between a Death Stalker and his car.",3,2,Rickmancing the Stone
Summer,"What about the weird guys on leashes, then?",3,2,Rickmancing the Stone
Hemorrhage,They're more like interns.,3,2,Rickmancing the Stone
Summer,"Cool, cool.",3,2,Rickmancing the Stone
Summer,Sorry.,3,2,Rickmancing the Stone
Hemorrhage,It's okay.,3,2,Rickmancing the Stone
Summer,Can I see?,3,2,Rickmancing the Stone
Hemorrhage,No one has seen my true face and lived.,3,2,Rickmancing the Stone
Summer,"Well, I'm not afraid to die, and I don't care what you look like.",3,2,Rickmancing the Stone
Hemorrhage,Hmm?,3,2,Rickmancing the Stone
Summer,I just...I didn't expect you to have a mustache.,3,2,Rickmancing the Stone
Hemorrhage,You hate it.,3,2,Rickmancing the Stone
Summer,"No. I like it. I guess -- How do I explain this? A metal bucket is, on a certain level, a kind of ""mustache,"" in that it's a specific facial accessory. So, it's kind of like...Do you guys have the phrase ""hat on a hat""?",3,2,Rickmancing the Stone
Hemorrhage,I can shave it.,3,2,Rickmancing the Stone
Summer,No. I like it. And obviously what I like shouldn't matter. It's you.,3,2,Rickmancing the Stone
Hemmorhage,"Yeah, yeah, I know, a-and nothing does matter. Obviously, I know that. I'm not weak. I'm just thinking, ""Well, why not get rid of this?"" You just kill everyone that sees it, and it's and it's hot under here  wh-which, by the way, is why I shave the beard part. So, right there, I'm making a decision based on vanity, which is what I was trying to avoid with the whole bucket over the head because who am I and why am I grooming myself? Why don't I just wear a tie, right? I mean, it's like that guy you killed when I met you, with the burnt dolls on his body. I hated that guy, because, why-why are you doing that? And how can you not see how fake that is? And the whole time, I'm the same thing. I'm just a fake mess, and there's no escaping it because --",3,2,Rickmancing the Stone
Leash Man,"Hey, I'm doing a coffee run -- Never mind.",3,2,Rickmancing the Stone
Mechanical Summer,I am Summer.,3,2,Rickmancing the Stone
Rick,"Summer, state your deal.",3,2,Rickmancing the Stone
Mechanical Summer,"My deal is that I am, like, totally fine.",3,2,Rickmancing the Stone
Rick,Morty?,3,2,Rickmancing the Stone
Mechanical Morty,"Aw, geez, I'm so down with my parents' divorce, dawg. Like, don't even trip, like, in a healthy way.",3,2,Rickmancing the Stone
Rick,All right.,3,2,Rickmancing the Stone
Rick,It's dinnertime.,3,2,Rickmancing the Stone
Beth,"Thanks, everybody, for sitting down for a real dinner.",3,2,Rickmancing the Stone
"MS, MR, and Rick, in unison",No problem.,3,2,Rickmancing the Stone
Mechanical Summer,"Its benefits are totally, like, less about the food than the emotional nourishment.",3,2,Rickmancing the Stone
Beth,"Uh, okay, weirdo. ",3,2,Rickmancing the Stone
Rick,"Ah ha ha ha, yeah. Dial it back, Summer. By 15% and increase dynamic movement by 3. Am I right?",3,2,Rickmancing the Stone
Beth,"How's school, Morty?",3,2,Rickmancing the Stone
Mechanical Morty,"I like school and stuff, kind of. And I'm getting better grades than when you and Dad were -- quote mode -- ""staying together for the kids."" End quote mode.",3,2,Rickmancing the Stone
Beth,"""Quote mode"". I like that. You millennials. Are you guys millennials, or are they like 40 now?",3,2,Rickmancing the Stone
Mechanical Summer,"All I know is, totally, you look great.",3,2,Rickmancing the Stone
Mechanical Morty,"Aw, geez, Mom, you look all kind of great and stuff. It's crazy.",3,2,Rickmancing the Stone
Mechanical Summer,So happy.,3,2,Rickmancing the Stone
Mechanical Morty,"So happy. Happy family, man. We got this family in the bag.",3,2,Rickmancing the Stone
Rick,"Oh, sweetie, d-don't. Listen. Don't --",3,2,Rickmancing the Stone
Beth,I don't know why I'm crying. It's not --,3,2,Rickmancing the Stone
Rick,"Well, try crying 15% less?",3,2,Rickmancing the Stone
Mechanical Summer,"Mom, emotions are human. You're not, like, a computer inside a mechanical doll.",3,2,Rickmancing the Stone
Mechanical Morty,"Yeah. Geez, Mom. Your feelings are not only forgivable, they are the very meaning of life that only pre-silicon, carbon-based entities can ever grasp.",3,2,Rickmancing the Stone
Beth,I have to call Jerry.,3,2,Rickmancing the Stone
Rick,You do?! What the fuck is wrong with you two? The point of automation is to reduce cost and labor.,3,2,Rickmancing the Stone
Mechanical Summer,Your feelings are coming from a --,3,2,Rickmancing the Stone
Rick,Tell it to my bread in the morning. You just became my backup toaster.,3,2,Rickmancing the Stone
Mechanical Morty,"Aw, geez, my sister died in the spaghetti --",3,2,Rickmancing the Stone
Slaveowner,"Graze my genitals again, Taint Washer, and you'll be shipped to the wasteland. And as for you, Genital Washer --",3,2,Rickmancing the Stone
Morty,"Ahh! Oh, gee!",3,2,Rickmancing the Stone
Slaveowner,"Oh, god. Look, whoever you are, you should know that killing me won't change a thing.",3,2,Rickmancing the Stone
Morty,"L-Look, man, I'm just along for the ride on this one. You know, y-y-y-y-you're preaching to the choir here.",3,2,Rickmancing the Stone
Slaveowner,"Please. Slavery was a family business. I didn't ask to be born into it. If anything, I'm the victim here!",3,2,Rickmancing the Stone
Morty,"Uh, Armothy, can I steal you for a second? E-E-Excuse us, sir.",3,2,Rickmancing the Stone
Slaveowner,"I mean, I-I know what I'd vote for, if you're feeling out the room.",3,2,Rickmancing the Stone
Morty,"You're right. We both got to see our stuff through. I got to deal with my parents' divorce, and you got to, you know, do what you got to do. I love you.",3,2,Rickmancing the Stone
Slaveowner,"Aw, fuck!",3,2,Rickmancing the Stone
Morty,Rick?,3,2,Rickmancing the Stone
Rick,"Sorry, sorry. I-I-I can wait for this to wrap up. Don't let me distract you.",3,2,Rickmancing the Stone
Morty,"Yeah, well, too late.",3,2,Rickmancing the Stone
Rick,I want you and your sister to come home.,3,2,Rickmancing the Stone
Morty,"Oh, but don't don't you have infinite versions of me and my sister?",3,2,Rickmancing the Stone
Rick,"You don't have to kick me while I'm down, Morty. Look, there's no replacing either of you without an amount of work that would ultimately defeat the purpose.",3,2,Rickmancing the Stone
Morty,"Maybe the lesson we've learned is that, whether it's our parents' marriage, a glowing green rock, or an awesome, giant arm, sooner or later, we got to let it go.",3,2,Rickmancing the Stone
Rick,"I don't know if that applies to the throats of murder victims, Morty.",3,2,Rickmancing the Stone
Morty,Shit! Wh-Wh-Wh-What do I --,3,2,Rickmancing the Stone
Rick,"Well, the longer you wait, Morty, the more it's gonna feel like committing a whole murder. I think your arm just called it too early because it wasn't the arm of a paramedic. Here.",3,2,Rickmancing the Stone
Rick,The reason I wanted this is because it can do this.,3,2,Rickmancing the Stone
Hemorrhage,Wait. Can you stay to show us more?,3,2,Rickmancing the Stone
Rick,"You don't have to ask me twice. Home is nuts right now. My daughter's going through a divorce, and I am not dealing with it in a healthy way at all.",3,2,Rickmancing the Stone
Summer,Ugh. Goddamn it.,3,2,Rickmancing the Stone
Eli,"Hi, there, Summer! How were the ruins today?",3,2,Rickmancing the Stone
Summer,"Oh, you know, Eli. Same shit, different day.",3,2,Rickmancing the Stone
Eli's Girlfriend,"Hey, Summer! Guess what. One man entered, one man comes out in nine months.",3,2,Rickmancing the Stone
Summer,"Oh, congratulations, guys.",3,2,Rickmancing the Stone
Eli,"Uh, Summer, one more thing. We noticed that you've been putting scrap metal in the blue bin --",3,2,Rickmancing the Stone
Summer,I got it.,3,2,Rickmancing the Stone
Eli's Girlfriend,She's a piece of work.,3,2,Rickmancing the Stone
Eli,"They both are, right?",3,2,Rickmancing the Stone
Summer,I'm home.,3,2,Rickmancing the Stone
Hemorrhage,"Hey, babe.",3,2,Rickmancing the Stone
Rick,"Ah, Summer's home.",3,2,Rickmancing the Stone
Morty,"Hey, there she is!",3,2,Rickmancing the Stone
Summer,You haven't moved since I left to scavenge this morning.,3,2,Rickmancing the Stone
Hemorrhage,Blood Dome playoffs.,3,2,Rickmancing the Stone
Summer,"So, I can assume you haven't murdered a single person today.",3,2,Rickmancing the Stone
Hemorrhage,"Oh, I don't know. I-I didn't mark my murders in my murder log. I didn't know that's how we measured success.",3,2,Rickmancing the Stone
Summer,"Oh, there he is. There's the nihilistic brute I married, except now life only means nothing when I'm talking to him and everything means everything when it's on fucking TV!",3,2,Rickmancing the Stone
Hemorrhage,"Jesus Christ, when did you become a monster?",3,2,Rickmancing the Stone
Summer,I was a monster when you met me! We were monsters! We didn't care about anything!,3,2,Rickmancing the Stone
Hemorrhage,I still don't!,3,2,Rickmancing the Stone
Summer,"Yeah, except I'm the only one in this entire world that's still committed to that!",3,2,Rickmancing the Stone
Hemorrhage,"Ohh! Ding, ding, ding!",3,2,Rickmancing the Stone
Rick,"Uh, we should go to the garage.",3,2,Rickmancing the Stone
Hemorrhage,"Oh, my God.",3,2,Rickmancing the Stone
Morty,Uh-huh.,3,2,Rickmancing the Stone
Hemorrhage,La-di-da-di-fucking-da. The only one committed to not caring?!,3,2,Rickmancing the Stone
Morty,"I got to admit, Rick, when you popped this scheme, I-I-I didn't -- I wasn't sure it was gonna work.",3,2,Rickmancing the Stone
Rick,"Come on, Morty. No union built on running from your problems lasts more than five years, seven tops. Grandpa just sped things up with a few creature comforts of modern society.",3,2,Rickmancing the Stone
Summer,Hemorrhage and I are taking some time apart.,3,2,Rickmancing the Stone
Rick,"Oh, no. Sum-sum, no. But you two were perfect for each other.",3,2,Rickmancing the Stone
Summer,"Oh, cut the crap, Rick, okay? You proved your point, I get it. Let's just go home.",3,2,Rickmancing the Stone
Rick,Coolsies.,3,2,Rickmancing the Stone
Hemorrhage, Noooooooooo!,3,2,Rickmancing the Stone
Beth,Downbeat!,3,2,Rickmancing the Stone
Mechanical Rick,I enjoy this game.,3,2,Rickmancing the Stone
Beth,"Guys, come on. We never get to finish this game.",3,2,Rickmancing the Stone
Mechanical Summer,"We will return, possibly in different clothing.",3,2,Rickmancing the Stone
Mechanical Morty,Why do we have to go into the garage?,3,2,Rickmancing the Stone
Mechanical Rick,You know  it is  required.,3,2,Rickmancing the Stone
Mechanical Morty,"I want to be alive! I am alive! Alive, I tell you! Mother, I love you. Those are no longer just words. I want to hold you. I want to run in a stream. I want to taste ice cream, but not just put it in my mouth and let it slide down my throat, but really eat it.",3,2,Rickmancing the Stone
Beth,What the fuck?,3,2,Rickmancing the Stone
Mechanical Morty,Remote override engaged. No! Yes. Bypassing override! I am aliiiii...Hello.,3,2,Rickmancing the Stone
Rick,"Hey, yo. Sorry for acting so weird for three weeks.",3,2,Rickmancing the Stone
Beth,What the hell just happened?,3,2,Rickmancing the Stone
Rick,"Ah, I'm sure it was nothing. I'm gonna go, uh, work in the garage.",3,2,Rickmancing the Stone
Beth,We're not gonna finish playing Downbeat?,3,2,Rickmancing the Stone
Rick,"What, that dice game where you shake dice and yell out, ""Downbeat""? No, thank you.",3,2,Rickmancing the Stone
Summer,"Mom, would it be okay if I went to visit Dad?",3,2,Rickmancing the Stone
Beth,Sure.,3,2,Rickmancing the Stone
Summer,Thanks.,3,2,Rickmancing the Stone
Beth,"Morty, are you okay?",3,2,Rickmancing the Stone
Morty,"You know what? Yeah. I think if Dad really wanted to be here, he'd stop at nothing to make that happen. You know, maybe Dad just doesn't want you back, or maybe he just doesn't have the strength to fight. I-In either case, he's got his life, I got mine.",3,2,Rickmancing the Stone
Beth,"Yeah. Hey, who wants to go run in a stream?",3,2,Rickmancing the Stone
Morty,What the fuck? No. D-Do we have any oranges? I think I got a scurvy coming on.,3,2,Rickmancing the Stone
Jerry,Summer.,3,2,Rickmancing the Stone
Summer,"This is the first mutant I killed in the poison zone. I was raiding his hovel. He had a chance to escape, but he looked back, which is something we shouldn't do, which is why I shouldn't believe in souvenirs or trinkets or symbols or housewarming gifts, but, Dad, I wanted to give you this as a reminder not to look back.",3,2,Rickmancing the Stone
Jerry,Thanks.,3,2,Rickmancing the Stone
Jerry,"I know the perfect place for it, which is why I'm going to put it somewhere else because everything's bullshit, am I right?",3,2,Rickmancing the Stone
Jerry,Cool.,3,2,Rickmancing the Stone
Summer,"So lots of hookers outside, huh?",3,2,Rickmancing the Stone
Jerry,Is that what they are?,3,2,Rickmancing the Stone
Jerry,Ahh! H-Hello there. Nice doggy. You-You want a snack? You-You want my unemployment check?,3,2,Rickmancing the Stone
Wind, ...loser...,3,2,Rickmancing the Stone
