Sentence_id,Season,Episode,Episode_num,Episode_id,Character,Line
7036,7037,3,Tales_From_the_Citadel,7,28,Big Morty:,"The cop, morons. "
7037,7038,3,Tales_From_the_Citadel,7,28,Cop Morty:,"  Don't worry about Rick, Big Morty. He's new. He doesn't understand how it works. "
7038,7039,3,Tales_From_the_Citadel,7,28,Big Morty:,"That's what you said about your last partner.   "
7039,7040,3,Tales_From_the_Citadel,7,28,Cop Morty:,"Wh-why would you say something like that, Big Morty? You're fucking things up for both of us here! "
7040,7041,3,Tales_From_the_Citadel,7,28,Big Morty:,"Wrong. He's fucking things up for both of you. Unless he takes the money.   "
7041,7042,3,Tales_From_the_Citadel,7,28,Cop Rick:,"Big Morty, you're under arrest.   "
7042,7043,3,Tales_From_the_Citadel,7,28,Cop Morty:,"S-smartest man in the universe. "
7043,7044,3,Tales_From_the_Citadel,7,28,Scene Action:,"(Cop Morty uppercuts both Morty Bouncers, makes a run with Cop Rick. They both jump behind a table and take cover from Big Morty and his Bouncers firing lasers at them. Cop Morty shoots Morty Bouncer 1 through the head.) "
7044,7045,3,Tales_From_the_Citadel,7,28,Cowboy Morty:,"  They're just props! Th-they're just props! "
7045,7046,3,Tales_From_the_Citadel,7,28,Scene Action:,"(Cop Rick shoots Morty Bouncer 2 through the head, launching his body onto the right seat. Cop Morty runs up and kicks Big Morty on the floor, pointing his gun to Big Morty's forehead.) "
7046,7047,3,Tales_From_the_Citadel,7,28,Cop Morty:,"Not so big now, are ya? "
7047,7048,3,Tales_From_the_Citadel,7,28,Big Morty:,"I never was! It was figurative!   "
7048,7049,3,Tales_From_the_Citadel,7,28,Cop Rick:,"That's enough! "
7049,7050,3,Tales_From_the_Citadel,7,28,Cop Morty:,"If we don't kill him, he'll talk! "
7050,7051,3,Tales_From_the_Citadel,7,28,Cop Rick:,"If you do, I'll talk.   "
7051,7052,3,Tales_From_the_Citadel,7,28,Cowboy Morty:,"One thing's for sure: y-y'all don't have to worry about Cowboy Morty talkin'! This little cowpoke's gonna mosey up on outta here!   "
7052,7053,3,Tales_From_the_Citadel,7,28,Cop Rick:,"You told me to put my faith in the right Morty. I got faith in you, partner. Do the right thing.   "
7053,7054,3,Tales_From_the_Citadel,7,28,Cop Morty:,"Oh, Grandpa Rick! I don't wanna be on the Citadel anymore! I want to be a regular kid! I want to go to school and throw balls around and masturbate! "
7054,7055,3,Tales_From_the_Citadel,7,28,Scene Action:,"(Cop Rick lowers his laser gun down for a beat. Cop Morty shoots Big Morty's head and Cop Rick shoots Cop Morty's head immediately before he had a chance to shoot.) "
7055,7056,3,Tales_From_the_Citadel,7,28,Scene Action:,"[Trans. outside ""The Creepy Morty""] "
7056,7057,3,Tales_From_the_Citadel,7,28,Scene Action:,"(Cop Rick steps outside ""The Creepy Morty"" before two police hovercars arrive at the scene. He surrenders himself with both knees on the ground and hands in the air.) "
7057,7058,3,Tales_From_the_Citadel,7,28,Cop Rick 2:,"The hell happened in there? "
7058,7059,3,Tales_From_the_Citadel,7,28,Cop Rick:,"Same old story. Ricks killing Mortys. "
7059,7060,3,Tales_From_the_Citadel,7,28,Scene Action:,"[Trans. Flavor Core] "
7060,7061,3,Tales_From_the_Citadel,7,28,Scene Action:,"(Negotiator Rick returns to the chamber, holding up a portal gun to Rick J-22.) "
7061,7062,3,Tales_From_the_Citadel,7,28,Negotiator Rick:,"Okay, man, okay! We got your portal gun. "
7062,7063,3,Tales_From_the_Citadel,7,28,Scene Action:,"(Rick J-22 uses the control panel and deactivates the red force field inside the chamber. A miniature portal pops next to Rick J-22 with Negotiator Rick's hand dropping the portal gun on the floor. Rick J-22 picks up the portal gun and examines it. He then shuts down the Simple Rick machine.) "
7063,7064,3,Tales_From_the_Citadel,7,28,Negotiator Rick:,"The hell's he doing?   "
7064,7065,3,Tales_From_the_Citadel,7,28,Simple Rick:,"Wh-where am I?  "
7065,7066,3,Tales_From_the_Citadel,7,28,Rick J-22:,"A bad place, but you're going to a better one soon. "
7066,7067,3,Tales_From_the_Citadel,7,28,SWAT Team Rick 1:,"  "
7067,7068,3,Tales_From_the_Citadel,7,28,Negotiator Rick:,"No, no, no, no--!!   Goddammit!! "
7068,7069,3,Tales_From_the_Citadel,7,28,Rick J-22:,"A portal to the Blender Dimension?! That's the oldest trick in the book! I'm a Rick! I'm more Rick than any of you!! "
7069,7070,3,Tales_From_the_Citadel,7,28,Negotiator Rick:,"Then you should know you just killed your only leverage! "
7070,7071,3,Tales_From_the_Citadel,7,28,Rick J-22:,"Then come and get me, motherfuckers!!  "
7071,7072,3,Tales_From_the_Citadel,7,28,Scene Action:,"(Negotiator Rick and others cock their weapons; a SWAT Team Rick holds up a huge blowtorch to cut a door-like hole through the wall. He kicks into the chamber before another Rick intervenes.) "
7072,7073,3,Tales_From_the_Citadel,7,28,Purple Suit Rick:,"Stop!   I'm Rick D. Sanchez III, owner of this here wafer establishment, and I say that the Rick in there is right! He's more Rick than any of you. "
7073,7074,3,Tales_From_the_Citadel,7,28,SWAT Team Rick 2:,"He's a terrorist! "
7074,7075,3,Tales_From_the_Citadel,7,28,Rick D. Sanchez III:,"What Rick isn't?   What's your name, young man? "
7075,7076,3,Tales_From_the_Citadel,7,28,Rick J-22:,"Rick. And I'm-- "
7076,7077,3,Tales_From_the_Citadel,7,28,Rick D. Sanchez III:,"Same age as me, I know. How long have worked here? "
7077,7078,3,Tales_From_the_Citadel,7,28,Rick J-22:,"Fifteen years. "
7078,7079,3,Tales_From_the_Citadel,7,28,Rick D. Sanchez III:,"What the hell have we become?   Come with me, friend. "
7079,7080,3,Tales_From_the_Citadel,7,28,Rick J-22:,"Where are we going? "
7080,7081,3,Tales_From_the_Citadel,7,28,Rick D. Sanchez III:,"To your new life, which starts with walking the fuck out of here.  "
7081,7082,3,Tales_From_the_Citadel,7,28,Scene Action:,"[Trans. Assembly Line] "
7082,7083,3,Tales_From_the_Citadel,7,28,Scene Action:,"(Rick D. Sanchez III takes Rick J-22 along the main assembly line.) "
7083,7084,3,Tales_From_the_Citadel,7,28,Rick Worker:,"Yo, J-22! Give 'em hell!  "
7084,7085,3,Tales_From_the_Citadel,7,28,Scene Action:,"(All Worker Ricks cheer as Rick D. Sanchez III walks along with Rick J-22 down the assembly line. The Simple Rick's commercial music starts playing with Rick J-22 waving back and crying tears of joy.) "
7085,7086,3,Tales_From_the_Citadel,7,28,Narrator:,"There's a Rick who held a factory hostage after murdering his boss and several co-workers. The factory made cookies, flavored him with lies. "
7086,7087,3,Tales_From_the_Citadel,7,28,Scene Action:,"(Outside the factory, Rick D. Sanchez III presents his fancy purple hover-convertible and gives his car keys to Rick J-22.) "
7087,7088,3,Tales_From_the_Citadel,7,28,Narrator:,"He made us all take a look at what we were doing, and at the bargain he got a taste of real freedom. "
7088,7089,3,Tales_From_the_Citadel,7,28,Scene Action:,"(Before Rick J-22 could reach the hover-convertible, Rick D. Sanchez III shoots Rick J-22 behind his head and falls down in slow-motion. The scene fades to a video screen showing Rick J-22 crying tears of joy down the assembly line. The scene zooms out to reveal a blissful Rick J-22 hooked into the Simple Rick machine with two connecting pink tubes.) "
7089,7090,3,Tales_From_the_Citadel,7,28,Narrator:,"We captured that taste, and we keep giving it to him so he can give it right back to you, in every bite of new Simple Rick Freedom Wafer Selects.   Come home to the unique flavor of shattering the grand illusion. Come home to Simple Rick.  "
7090,7091,3,Tales_From_the_Citadel,7,28,Scene Action:,"[Trans. Wishing Portal Building] "
7091,7092,3,Tales_From_the_Citadel,7,28,Scene Action:,"(The four Mortys approach a rusty-looking building encased by a tall circling wall.) "
7092,7093,3,Tales_From_the_Citadel,7,28,Fat Morty:,"It is real!   "
7093,7094,3,Tales_From_the_Citadel,7,28,Slick:,"After you.   "
7094,7095,3,Tales_From_the_Citadel,7,28,Scene Action:,"[Trans. Wishing Portal] "
7095,7096,3,Tales_From_the_Citadel,7,28,Scene Action:,"(The four Mortys walk inside a huge chamber with a giant green downwards tunnel and large industrial pipes above the tunnel.) "
7096,7097,3,Tales_From_the_Citadel,7,28,Fat Morty:,"There it is... the Wishing Portal. They say for your wish to come true, y-you have to give up something really important.   And yes, I see the irony. "
7097,7098,3,Tales_From_the_Citadel,7,28,Lizard Morty:,"I guess I wish I had something cooler than this dumbass surfer necklace.   "
7098,7099,3,Tales_From_the_Citadel,7,28,Glasses Morty:,"I wish incest porn h-had a more mainstream appeal, f-for a friend of mine.   "
7099,7100,3,Tales_From_the_Citadel,7,28,Slick:,"None of those things are gonna happen, y'know. Morty wishes never come true. Not on the Citadel. "
7100,7101,3,Tales_From_the_Citadel,7,28,Lizard Morty:,"Then why did you bring us here? "
7101,7102,3,Tales_From_the_Citadel,7,28,Slick:,"Because I wish that would change. I wish anything about this life would change.  "
7102,7103,3,Tales_From_the_Citadel,7,28,Glasses Morty:,"Well, I hope you're putting something pretty goddamn important in there. "
7103,7104,3,Tales_From_the_Citadel,7,28,Slick:,"Me, too. But I doubt it.   "
7104,7105,3,Tales_From_the_Citadel,7,28,Glasses Morty:,"NOOOOOOOO!!!! "
7105,7106,3,Tales_From_the_Citadel,7,28,Lizard Morty:,"SLI-I-I-I-I-I-I-ICK!!!! "
7106,7107,3,Tales_From_the_Citadel,7,28,Scene Action:,"(Slick plummets down the abyssal depths of the Wishing Portal and vanishes completely. The three Mortys take a moment of silence.) "
7107,7108,3,Tales_From_the_Citadel,7,28,Glasses Morty:,"Maybe... Maybe he went somewhere nice.  "
7108,7109,3,Tales_From_the_Citadel,7,28,Rick PA Announcer:,"  "
7109,7110,3,Tales_From_the_Citadel,7,28,Scene Action:,"[Trans. Airlock Chamber] "
7110,7111,3,Tales_From_the_Citadel,7,28,Scene Action:,"(The two Bodyguard Ricks drag along a badly beaten-up Campaign Manager Morty and throw him into the airlock chamber.) "
7111,7112,3,Tales_From_the_Citadel,7,28,Campaign Manager Morty:,"  He-he cou-couldn't be allowed to win. "
7112,7113,3,Tales_From_the_Citadel,7,28,Bodyguard Rick 1:,"Then you should've buurp worked on your aim, bro. "
7113,7114,3,Tales_From_the_Citadel,7,28,Campaign Manager Morty:,"He's alive?! No, no, no! You gotta listen to me!   I-I worked for him! I was his campaign manager! That Morty is not what he seems. "
7114,7115,3,Tales_From_the_Citadel,7,28,Bodyguard Rick 2:,"Yeah, well, no Morty seems like a president. "
7115,7116,3,Tales_From_the_Citadel,7,28,Campaign Manager Morty:,"He... won? "
7116,7117,3,Tales_From_the_Citadel,7,28,Bodyguard Rick 2:,"Yeah.   "
7117,7118,3,Tales_From_the_Citadel,7,28,Bodyguard Rick 1:,"It was a blowout.   "
7118,7119,3,Tales_From_the_Citadel,7,28,Bodyguard Rick 2:,"We hardly call it a blowout, it was almost close enough to trigger a recount. "
7119,7120,3,Tales_From_the_Citadel,7,28,Bodyguard Rick 1:,"Jesus, what are you, joke security now, too? "
7120,7121,3,Tales_From_the_Citadel,7,28,Scene Action:,"[Trans. Interrogation Room] "
7121,7122,3,Tales_From_the_Citadel,7,28,Scene Action:,"(Two Officer Ricks enter the interrogation room with Cop Rick in handcuffs.) "
7122,7123,3,Tales_From_the_Citadel,7,28,Cop Rick:,"Why am I still here? I already confessed to everything. "
7123,7124,3,Tales_From_the_Citadel,7,28,Officer Rick 1:,"Your case has been reviewed.   You're free to go. "
7124,7125,3,Tales_From_the_Citadel,7,28,Cop Rick:,"But... I violated at least a dozen departmental codes! "
7125,7126,3,Tales_From_the_Citadel,7,28,Officer Rick 1:,"New department. New codes.   "
7126,7127,3,Tales_From_the_Citadel,7,28,Officer Rick 2:,"New Citadel.   "
7127,7128,3,Tales_From_the_Citadel,7,28,Scene Action:,"[Trans. Ext. Morty Academy] "
7128,7129,3,Tales_From_the_Citadel,7,28,Scene Action:,"(Teacher Rick locks the main entrance when Glasses, Lizard and Fat Morty arrive back to him.) "
7129,7130,3,Tales_From_the_Citadel,7,28,Glasses Morty:,"Did we miss graduation? Where are the new Ricks? "
7130,7131,3,Tales_From_the_Citadel,7,28,Teacher Rick:,"No graduation. No new Ricks. The school's curriculum is changing. "
7131,7132,3,Tales_From_the_Citadel,7,28,Glasses Morty:,"To what? "
7132,7133,3,Tales_From_the_Citadel,7,28,Teacher Rick:,"I don't know, and I don't have to know. I've been fired.   Good luck, turds. "
7133,7134,3,Tales_From_the_Citadel,7,28,Lizard Morty:,"Holy crap... Slick's wish came true.   "
7134,7135,3,Tales_From_the_Citadel,7,28,Scene Action:,"[Trans. Shadow Council of Ricks Hall] "
7135,7136,3,Tales_From_the_Citadel,7,28,Scene Action:,"(Rick D. Sanchez III arrives to take his seat next to Steve Jobs Rick.) "
7136,7137,3,Tales_From_the_Citadel,7,28,Rick D. Sanchez III:,"Sorry I'm late, Mr. President. Had a little crisis at work. "
7137,7138,3,Tales_From_the_Citadel,7,28,Steve Jobs Rick:,"Worth it!   "
7138,7139,3,Tales_From_the_Citadel,7,28,President Morty:,"It's no problem.   You were saying, Garment District Rick? "
7139,7140,3,Tales_From_the_Citadel,7,28,Garment District Rick:,"We were saying,   "
7140,7141,3,Tales_From_the_Citadel,7,28,President Morty:,"Does he really speak for everyone here? "
7141,7142,3,Tales_From_the_Citadel,7,28,Other Ricks:,"Yeah, yeah.   "
7142,7143,3,Tales_From_the_Citadel,7,28,President Morty:,"Well, I think it's important to be clear. Raise your hand if he speaks for you. "
7143,7144,3,Tales_From_the_Citadel,7,28,Scene Action:,"(Through President Morty's mirror reflection, seven Ricks including Rick D. Sanchez III and Garment District Rick raise their hands for a beat. President Morty snaps his finger and two Officer Ricks euthanise the five Ricks with shock lasers expect for Steve Jobs Rick and Good-Looking Rick.) "
7144,7145,3,Tales_From_the_Citadel,7,28,Barber Rick:,"  "
7145,7146,3,Tales_From_the_Citadel,7,28,President Morty:,"I don't know.   Is it? "
7146,7147,3,Tales_From_the_Citadel,7,28,Steve Jobs Rick:,"  Yes, yes, yes! Goddamn yes! "
7147,7148,3,Tales_From_the_Citadel,7,28,Good-Looking Rick:,"  Yes, it's great! "
7148,7149,3,Tales_From_the_Citadel,7,28,President Morty:,"Good.  "
7149,7150,3,Tales_From_the_Citadel,7,28,Scene Action:,"(President Morty then walks over to pour a glass of brandy as the Officer Ricks and Mortys carry the Rick corpses away. President Morty observes outside the window as he continues his dialogue.) "
7150,7151,3,Tales_From_the_Citadel,7,28,President Morty:,"This seems like a good time for a drink, and a cold, calculated speech with sinister overtones. A speech about politics, about order, brotherhood, power... "
7151,7152,3,Tales_From_the_Citadel,7,28,Scene Action:,"(Scenes show the new Morty/Rick banners covering the old Rick emblems of a building; Cop Rick putting on his new police badge; Fat, Glasses and Lizard Morty wheelbarrowing Megafruit in their new uniforms; Officer Ricks dragging the remaining dead Ricks into airlock pods. Cut back to President Morty.) "
7152,7153,3,Tales_From_the_Citadel,7,28,President Morty:,"But speeches are for campaigning.   Now... is the time for action. "
7153,7154,3,Tales_From_the_Citadel,7,28,Scene Action:,"[Trans. Ext. Airlock Outside the Citadel] "
7154,7155,3,Tales_From_the_Citadel,7,28,Scene Action:,"(Four dead Ricks, including Rick D. Sanchez III and Garment District Rick, are chucked out of the airlock. ""For the Damaged Coda"" plays in the background as the scene zooms out revealing dozens of dead Ricks and Mortys floating in space including Cop Morty, Big Morty, Investigator Rick and Campaign Manager Morty. The floating documents shows pictures of a Morty with an eyepatch; Candidate Morty taking off his eyepatch with a puppet-controlled Rick before the pictures float away off-screen.) "
7155,7156,3,Tales_From_the_Citadel,7,28,Scene Action:,"[CREDITS] "
7156,7157,3,Tales_From_the_Citadel,7,28,Scene Action:,"[Trans. Int. Rick's Garage] "
7157,7158,3,Tales_From_the_Citadel,7,28,Scene Action:,"(Rick and Morty teleport back to the garage in full scuba gear.) "
7158,7159,3,Tales_From_the_Citadel,7,28,Rick:,"Whoa!! Hahaha, yeah! Atlantis, baby! "
7159,7160,3,Tales_From_the_Citadel,7,28,Morty:,"That was amazing!   "
7160,7161,3,Tales_From_the_Citadel,7,28,Rick:,"Got some of that mermaid puss! "
7161,7162,3,Tales_From_the_Citadel,7,28,Morty:,"I'm really hoping it wasn't a one-off thing and I can see her again. By the way, hey, um... still not curious about what might've happened at that crazy Citadel place? "
7162,7163,3,Tales_From_the_Citadel,7,28,Rick:,"  Pssh! Not at all, Morty. That place will never have any bearing over our lives ever again. Unlike that mermaid puss! Yeah!! We're going back for seconds! We're gonna do that shit every week, man! That was Atlantis!  "
7163,7164,3,Tales_From_the_Citadel,7,28,Morty:,"  Whoo! Yeah! Yeaah! Ohhh, shit! "
7164,7165,3,Tales_From_the_Citadel,7,28,Scene Action:,"[END OF EPISODE] "
7165,7166,3,The_Rickchurian_Mortydate,10,31,Scene Action:,"Come on, football! "
7166,7167,3,The_Rickchurian_Mortydate,10,31,Scene Action:,"Go, go! "
7167,7168,3,The_Rickchurian_Mortydate,10,31,Scene Action:,"Oh, come on. "
7168,7169,3,The_Rickchurian_Mortydate,10,31,Scene Action:,"Play football! "
7169,7170,3,The_Rickchurian_Mortydate,10,31,Scene Action:,"( Suspenseful music plays ) "
7170,7171,3,The_Rickchurian_Mortydate,10,31,Scene Action:,"( Creature growls softly ) "
7171,7172,3,The_Rickchurian_Mortydate,10,31,Scene Action:,"( Heartbeat pounding ) "
7172,7173,3,The_Rickchurian_Mortydate,10,31,Scene Action:,"( Creature snarls ) "
7173,7174,3,The_Rickchurian_Mortydate,10,31,Scene Action:,"Aaah! "
7174,7175,3,The_Rickchurian_Mortydate,10,31,Scene Action:,"( Slash! ) "
7175,7176,3,The_Rickchurian_Mortydate,10,31,Scene Action:,"So, you're mining stuff to craft with and crafting stuff to mine with? "
7176,7177,3,The_Rickchurian_Mortydate,10,31,Scene Action:,"Uh-huh. "
7177,7178,3,The_Rickchurian_Mortydate,10,31,Scene Action:,"Did your dad write this game? "
7178,7179,3,The_Rickchurian_Mortydate,10,31,Scene Action:,"Mean. "
7179,7180,3,The_Rickchurian_Mortydate,10,31,Scene Action:,"( Helicopter blades whirring ) "
7180,7181,3,The_Rickchurian_Mortydate,10,31,Scene Action:,"Gentlemen, you're needed by a friend in Washington! "
7181,7182,3,The_Rickchurian_Mortydate,10,31,Scene Action:,"How clandestine. "
7182,7183,3,The_Rickchurian_Mortydate,10,31,Scene Action:,"( Zap! ) "
7183,7184,3,The_Rickchurian_Mortydate,10,31,Scene Action:,"If they can teleport, why did we take... "
7184,7185,3,The_Rickchurian_Mortydate,10,31,Scene Action:,"I just work here, Steve, same as you! "
7185,7186,3,The_Rickchurian_Mortydate,10,31,Scene Action:,"( Indistinct conversation ) "
7186,7187,3,The_Rickchurian_Mortydate,10,31,Scene Action:,"All right. "
7187,7188,3,The_Rickchurian_Mortydate,10,31,Scene Action:,"All right, all right. "
7188,7189,3,The_Rickchurian_Mortydate,10,31,Scene Action:,"Mr. President. "
7189,7190,3,The_Rickchurian_Mortydate,10,31,Scene Action:,"It's about time, gentlemen. "
7190,7191,3,The_Rickchurian_Mortydate,10,31,Scene Action:,"Rick, do you need to drink in here? "
7191,7192,3,The_Rickchurian_Mortydate,10,31,Scene Action:,"Yes. "
7192,7193,3,The_Rickchurian_Mortydate,10,31,Scene Action:,"Here's the adventure. "
7193,7194,3,The_Rickchurian_Mortydate,10,31,Scene Action:,"Some kind of alien... googa has infested the Kennedy s*x Tunnels. "
7194,7195,3,The_Rickchurian_Mortydate,10,31,Scene Action:,"I want it hunted down and taken out. "
7195,7196,3,The_Rickchurian_Mortydate,10,31,Scene Action:,"Kennedy s*x Tunnels? "
7196,7197,3,The_Rickchurian_Mortydate,10,31,Scene Action:,"Naturally, you'll forget you saw them, along with, in order of national embarrassment, the Truman Cocaine Lounge, the McKinley Hooker Dump, and the Lincoln Slave Coliseum. "
7197,7198,3,The_Rickchurian_Mortydate,10,31,Scene Action:,"He didn't free them all. "
7198,7199,3,The_Rickchurian_Mortydate,10,31,Scene Action:,"And let me know when you're done. "
7199,7200,3,The_Rickchurian_Mortydate,10,31,Scene Action:,"Maybe then we could get a selfie? "
7200,7201,3,The_Rickchurian_Mortydate,10,31,Scene Action:,"Too busy, Morty. "
7201,7202,3,The_Rickchurian_Mortydate,10,31,Scene Action:,"Now tell me about this summit. "
7202,7203,3,The_Rickchurian_Mortydate,10,31,Scene Action:,"Is it a peace one or a regular one? "
7203,7204,3,The_Rickchurian_Mortydate,10,31,Scene Action:,"( Suspenseful music plays ) "
7204,7205,3,The_Rickchurian_Mortydate,10,31,Scene Action:,"( Growling ) "
7205,7206,3,The_Rickchurian_Mortydate,10,31,Scene Action:,"( Zap! Zap! Zap! ) "
7206,7207,3,The_Rickchurian_Mortydate,10,31,Scene Action:,"( Whimpers ) "
7207,7208,3,The_Rickchurian_Mortydate,10,31,Scene Action:,"Ugh. This sucks. "
7208,7209,3,The_Rickchurian_Mortydate,10,31,Scene Action:,"God, tell me about it. "
7209,7210,3,The_Rickchurian_Mortydate,10,31,Scene Action:,"Oh, man. "
7210,7211,3,The_Rickchurian_Mortydate,10,31,Scene Action:,"If you're not into it... "
7211,7212,3,The_Rickchurian_Mortydate,10,31,Scene Action:,"What do you mean? "
7212,7213,3,The_Rickchurian_Mortydate,10,31,Scene Action:,"Why would I be into it? "
7213,7214,3,The_Rickchurian_Mortydate,10,31,Scene Action:,"It's lame. "
7214,7215,3,The_Rickchurian_Mortydate,10,31,Scene Action:,"You're into lame stuff, Morty. "
7215,7216,3,The_Rickchurian_Mortydate,10,31,Scene Action:,"I thought young dumb people considered it an honor to work for presidents or whatever the sh1t. "
7216,7217,3,The_Rickchurian_Mortydate,10,31,Scene Action:,"Maybe the first few times, but this just sucks. "
7217,7218,3,The_Rickchurian_Mortydate,10,31,Scene Action:,"He treats us like Ghostbusters. "
7218,7219,3,The_Rickchurian_Mortydate,10,31,Scene Action:,"We should talk to him. "
7219,7220,3,The_Rickchurian_Mortydate,10,31,Scene Action:,"Yeah, that sounds fun. "
7220,7221,3,The_Rickchurian_Mortydate,10,31,Scene Action:,"Let's set some boundaries with a spoiled control freak that thinks he runs the world and orders drone strikes to cope with his insecurity. "
7221,7222,3,The_Rickchurian_Mortydate,10,31,Scene Action:,"It's either that or more of this. "
7222,7223,3,The_Rickchurian_Mortydate,10,31,Scene Action:,"Third choice... "
7223,7224,3,The_Rickchurian_Mortydate,10,31,Scene Action:,"""Minecraft."" "
7224,7225,3,The_Rickchurian_Mortydate,10,31,Scene Action:,"You like it now? "
7225,7226,3,The_Rickchurian_Mortydate,10,31,Scene Action:,"Got to be honest, Morty. "
7226,7227,3,The_Rickchurian_Mortydate,10,31,Scene Action:,"It's growing on me. "
7227,7228,3,The_Rickchurian_Mortydate,10,31,Scene Action:,"Notify the president. "
7228,7229,3,The_Rickchurian_Mortydate,10,31,Scene Action:,"What do I tell him? "
7229,7230,3,The_Rickchurian_Mortydate,10,31,Scene Action:,"Tell him the truth. "
7230,7231,3,The_Rickchurian_Mortydate,10,31,Scene Action:,"Tell him Rick and Morty just blew off America. "
7231,7232,3,The_Rickchurian_Mortydate,10,31,Scene Action:,"♪♪ "
7232,7233,3,The_Rickchurian_Mortydate,10,31,Scene Action:,"You can use that wood to make a chest. "
7233,7234,3,The_Rickchurian_Mortydate,10,31,Scene Action:,"Oh, good. Then I can store all this wood I'll need later for chest-making. "
7234,7235,3,The_Rickchurian_Mortydate,10,31,Scene Action:,"Okay. You're not going to have fun if you analyze everything. "
7235,7236,3,The_Rickchurian_Mortydate,10,31,Scene Action:,"This is what they'd rather do? "
7236,7237,3,The_Rickchurian_Mortydate,10,31,Scene Action:,"""Treats us like Ghostbusters."" "
7237,7238,3,The_Rickchurian_Mortydate,10,31,Scene Action:,"So, Ghostbusters aren't cool now? "
7238,7239,3,The_Rickchurian_Mortydate,10,31,Scene Action:,"I don't recall signing that bill. "
7239,7240,3,The_Rickchurian_Mortydate,10,31,Scene Action:,"""Control freak."" "
7240,7241,3,The_Rickchurian_Mortydate,10,31,Scene Action:,"""Orders drone strikes to cope with..."" "
7241,7242,3,The_Rickchurian_Mortydate,10,31,Scene Action:,"""Insecurity."" "
7242,7243,3,The_Rickchurian_Mortydate,10,31,Scene Action:,"Should we drone-strike them? "
7243,7244,3,The_Rickchurian_Mortydate,10,31,Scene Action:,"That would prove them right! "
7244,7245,3,The_Rickchurian_Mortydate,10,31,Scene Action:,"And blow him up. "
7245,7246,3,The_Rickchurian_Mortydate,10,31,Scene Action:,"Give me the phone. "
7246,7247,3,The_Rickchurian_Mortydate,10,31,Rick:,"Is this game popular with autistic people? "
7247,7248,3,The_Rickchurian_Mortydate,10,31,Scene Action:,"Why would you say something like that? "
7248,7249,3,The_Rickchurian_Mortydate,10,31,Scene Action:,"'Cause I'm starting to love it. "
7249,7250,3,The_Rickchurian_Mortydate,10,31,Scene Action:,"( Cellphone vibrating ) "
7250,7251,3,The_Rickchurian_Mortydate,10,31,Scene Action:,"""Failure to answer is a felony offense""? "
7251,7252,3,The_Rickchurian_Mortydate,10,31,Scene Action:,"Play it cool. As far as he knows, we're still in the tunnels. "
7252,7253,3,The_Rickchurian_Mortydate,10,31,Scene Action:,"( Chuckles ) "
7253,7254,3,The_Rickchurian_Mortydate,10,31,Scene Action:,"When should we reveal we can see them? "
7254,7255,3,The_Rickchurian_Mortydate,10,31,Scene Action:,"We're holding all the cards right now. "
7255,7256,3,The_Rickchurian_Mortydate,10,31,Scene Action:,"We don't show any before the time is right. "
7256,7257,3,The_Rickchurian_Mortydate,10,31,Scene Action:,"Awesome. "
7257,7258,3,The_Rickchurian_Mortydate,10,31,Rick:,"Yello? "
7258,7259,3,The_Rickchurian_Mortydate,10,31,Scene Action:,"Hi, guys. "
7259,7260,3,The_Rickchurian_Mortydate,10,31,Scene Action:,"U.S. President calling. "
7260,7261,3,The_Rickchurian_Mortydate,10,31,Scene Action:,"How's it going? "
7261,7262,3,The_Rickchurian_Mortydate,10,31,Scene Action:,"Oh, hey. "
7262,7263,3,The_Rickchurian_Mortydate,10,31,Scene Action:,"Just hard at work on this s*x tunnel gagoo. "
7263,7264,3,The_Rickchurian_Mortydate,10,31,Scene Action:,"I think it's kind of our new archnemesis, you know? "
7264,7265,3,The_Rickchurian_Mortydate,10,31,Scene Action:,"It might take a while. "
7265,7266,3,The_Rickchurian_Mortydate,10,31,Scene Action:,"What do you think, Morty... a month? "
7266,7267,3,The_Rickchurian_Mortydate,10,31,Scene Action:,"Fingers crossed, a month, yeah. "
7267,7268,3,The_Rickchurian_Mortydate,10,31,Scene Action:,"You lying dicks! "
7268,7269,3,The_Rickchurian_Mortydate,10,31,Scene Action:,"I see your asses playing ""Minecraft""! "
7269,7270,3,The_Rickchurian_Mortydate,10,31,Scene Action:,"I got you on satellite! "
7270,7271,3,The_Rickchurian_Mortydate,10,31,Scene Action:,"That's right. "
7271,7272,3,The_Rickchurian_Mortydate,10,31,Scene Action:,"What do you have to say for yourselves? "
7272,7273,3,The_Rickchurian_Mortydate,10,31,Scene Action:,"Okay, obviously, this looks bad, Mr. President. "
7273,7274,3,The_Rickchurian_Mortydate,10,31,Scene Action:,"I mean, what doesn't look bad through an illegal spy satellite? "
7274,7275,3,The_Rickchurian_Mortydate,10,31,Scene Action:,"Don't high-road me. "
7275,7276,3,The_Rickchurian_Mortydate,10,31,Scene Action:,"The two of you break 1,000 federal laws a day. "
7276,7277,3,The_Rickchurian_Mortydate,10,31,Scene Action:,"Wow, really? "
7277,7278,3,The_Rickchurian_Mortydate,10,31,Scene Action:,"That's pretty cool. "
7278,7279,3,The_Rickchurian_Mortydate,10,31,Scene Action:,"And, yes, yes, yes, yes, you save the world now and then. "
7279,7280,3,The_Rickchurian_Mortydate,10,31,Scene Action:,"America returns that favor by not holding the two of you accountable to its laws. "
7280,7281,3,The_Rickchurian_Mortydate,10,31,Scene Action:,"Oh! "
